review,sentiment,product_category
I'm so disappointed with the fit of this top. it is extremely short  even for my 5'2 frame. sizing up will not fix the length. too bad  because the shirt is cute.,0,Blouses
Loved this jacket so much i bought both colors! this jacket is simple yet adds so much to an outfit. the lightweight material makes it perfect for the florida seasons. as for the snaps mine work perfectly i usually just keep them undone for my hands. the sizing i think runs a bit large. i usually am a medium but ordered smalls and they fit perfectly even with the perfect amount of breathing room. highly recommend,1,Jackets
Sooo disappointed with how flimsy this fabric is. i think this is the thinnest of all clothing items i have ever come across anywhere in my life. this is really a shame because the colors are stunning and it is a nice shirt style. another con is if you have any bit of back fat it shows every lump and bump . i do not recommend unless you have a lean back and the cost was $5.00!!!,0,Knits
Had to have these when i saw them online. usually an ag girl  but loved the button fly and boyfriend fit. originally ordered a 28 and returned for a 27. after a couple of wears  wish i bought the 26. a must have!,1,Jeans
This dress is beautiful and flowy but flattering. the colors are vibrant. the slip is tighter than the dress but i don't mind. it is a half slip and the bottom is sheer. i'm normally a 10/12 in dress and the 12 fit well. the length was good for my 5'9 height.,1,Dresses
This is a cute dress  not real form fitting and made of a thin but comfortable jersey material. little see thru and kind of sexy though if you have cute lingerie.,0,Dresses
The shade of orange was quite muddy and not vibrant like photos show. it's going back .,0,Dresses
I so wanted to love this dress  despite the reviews. when i opened the package i fell in love with the fabric. the print is absolutely beautiful and the fabric feels luxurious. the dress fit perfectly but there was just too much fabric (even though i absolutely loved the fabric). the flowing overlay was just too much. i am returning it.,0,Dresses
First off: kudos to the other reviewers for setting the expectation re: the color on these! they are not a dark rinse at all - not even close. they're a light-to-medium hue with fading down the front of the thighs. with that in mind  i do like the color - especially for spring - but would have been very miffed had i ordered these and they arrived so starkly different from the online photo.  ----------  i typically wear a 27-29  depending on the brand and waist rise. these were an online return t,0,Jeans
This top is perfect for a weekend casual look. you will love this  it fits true to size.,1,Knits
I ordered this 3 months ago  and it finally came off back order. a huge disappointment. the fit wasn&#39;t so much the issue for me. the quality of the wool is subpar. someone else mentioned a &quot;felted wool&quot;...i guess  is that what you call it?  it does literally feel like felt! super thin  itchy  doesn&#39;t drape very well  and feels cheap (made in china). i got it on sale  but still not worth what i paid. definitely going back.,0,Sweaters
"I so wanted to love this tank  and was so excited to get it in the mail! i got a size small (my usual) and it ran so large i wasn't even sure an xs would've fit properly. the material looked lighter and blouse-y on the model  but in person is much thicker and sort of ""hangs"". underarms run large and are gaping from the body. i am sad to return this top because i love the color and idea of it  but it just can't work on me!",0,Blouses
